,SupplierTransactionID,SupplierID,TransactionTypeID,PurchaseOrderID,PaymentMethodID,SupplierInvoiceNumber,TransactionDate,AmountExcludingTax,TaxAmount,TransactionAmount,OutstandingBalance,FinalizationDate,IsFinalized,LastEditedBy,LastEditedWhen
893,112871,4,5,756.0,4,9587.0,2014-04-03,515724.0,77358.6,593082.6,0.0,2014-04-07,True,3,2014-04-07 09:00:00
894,112874,7,5,757.0,4,8045.0,2014-04-03,164617.2,24692.58,189309.78,0.0,2014-04-07,True,3,2014-04-07 09:00:00
895,113120,4,5,758.0,4,475.0,2014-04-04,516696.0,77504.4,594200.4,0.0,2014-04-07,True,3,2014-04-07 09:00:00
896,113123,7,5,759.0,4,7905.0,2014-04-04,164370.4,24655.56,189025.96,0.0,2014-04-07,True,3,2014-04-07 09:00:00
897,113661,4,5,760.0,4,7622.0,2014-04-07,520260.0,78039.0,598299.0,0.0,2014-04-07,True,3,2014-04-07 09:00:00
898,113664,7,5,761.0,4,6041.0,2014-04-07,164260.8,24639.12,188899.92,0.0,2014-04-07,True,3,2014-04-07 09:00:00
899,113669,4,5,762.0,4,896.0,2014-04-07,2088.0,313.2,2401.2,0.0,2014-04-07,True,3,2014-04-07 09:00:00
900,113671,7,5,763.0,4,901.0,2014-04-07,510.0,76.5,586.5,0.0,2014-04-07,True,3,2014-04-07 09:00:00
901,113672,4,7,,4,,2014-04-07,0.0,0.0,-2970243.0,0.0,2014-04-07,True,3,2014-04-07 09:00:00
902,113673,7,7,,4,,2014-04-07,0.0,0.0,-945558.52,0.0,2014-04-07,True,3,2014-04-07 09:00:00
903,113949,4,5,764.0,4,7842.0,2014-04-08,525486.0,78822.9,604308.9,0.0,2014-04-14,True,5,2014-04-14 09:00:00
904,113952,7,5,765.0,4,8856.0,2014-04-08,165428.8,24814.32,190243.12,0.0,2014-04-14,True,5,2014-04-14 09:00:00
905,114286,4,5,766.0,4,7825.0,2014-04-09,525396.0,78809.4,604205.4,0.0,2014-04-14,True,5,2014-04-14 09:00:00
906,114289,7,5,767.0,4,502.0,2014-04-09,166207.6,24931.14,191138.74,0.0,2014-04-14,True,5,2014-04-14 09:00:00
907,114555,4,5,768.0,4,3994.0,2014-04-10,524556.0,78683.4,603239.4,0.0,2014-04-14,True,5,2014-04-14 09:00:00
908,114558,7,5,769.0,4,2926.0,2014-04-10,165790.8,24868.62,190659.42,0.0,2014-04-14,True,5,2014-04-14 09:00:00
909,114844,4,5,770.0,4,9060.0,2014-04-11,523332.0,78499.8,601831.8,0.0,2014-04-14,True,5,2014-04-14 09:00:00
910,114847,7,5,771.0,4,3208.0,2014-04-11,167584.0,25137.6,192721.6,0.0,2014-04-14,True,5,2014-04-14 09:00:00
911,115418,4,5,772.0,4,3996.0,2014-04-14,525168.0,78775.2,603943.2,0.0,2014-04-14,True,5,2014-04-14 09:00:00
912,115421,7,5,773.0,4,1779.0,2014-04-14,167715.6,25157.34,192872.94,0.0,2014-04-14,True,5,2014-04-14 09:00:00
913,115423,4,5,774.0,4,8808.0,2014-04-14,420.0,63.0,483.0,0.0,2014-04-14,True,5,2014-04-14 09:00:00
914,115425,7,5,775.0,4,8329.0,2014-04-14,384.0,57.6,441.6,0.0,2014-04-14,True,5,2014-04-14 09:00:00
915,115426,4,7,,4,,2014-04-14,0.0,0.0,-3018011.7,0.0,2014-04-14,True,5,2014-04-14 09:00:00
916,115427,7,7,,4,,2014-04-14,0.0,0.0,-958077.42,0.0,2014-04-14,True,5,2014-04-14 09:00:00
917,115760,4,5,776.0,4,8936.0,2014-04-15,525696.0,78854.4,604550.4,0.0,2014-04-21,True,7,2014-04-21 09:00:00
918,115763,7,5,777.0,4,9921.0,2014-04-15,170600.4,25590.06,196190.46,0.0,2014-04-21,True,7,2014-04-21 09:00:00
919,115986,4,5,778.0,4,1516.0,2014-04-16,526044.0,78906.6,604950.6,0.0,2014-04-21,True,7,2014-04-21 09:00:00
920,115989,7,5,779.0,4,9610.0,2014-04-16,170567.6,25585.14,196152.74,0.0,2014-04-21,True,7,2014-04-21 09:00:00
921,116333,4,5,780.0,4,7638.0,2014-04-17,529596.0,79439.4,609035.4,0.0,2014-04-21,True,7,2014-04-21 09:00:00
922,116336,7,5,781.0,4,5855.0,2014-04-17,172542.0,25881.3,198423.3,0.0,2014-04-21,True,7,2014-04-21 09:00:00
923,116756,4,5,782.0,4,378.0,2014-04-18,533298.0,79994.7,613292.7,0.0,2014-04-21,True,7,2014-04-21 09:00:00
924,116759,7,5,783.0,4,5521.0,2014-04-18,172394.0,25859.1,198253.1,0.0,2014-04-21,True,7,2014-04-21 09:00:00
925,117282,4,5,784.0,4,6895.0,2014-04-21,536982.0,80547.3,617529.3,0.0,2014-04-21,True,7,2014-04-21 09:00:00
926,117285,7,5,785.0,4,3748.0,2014-04-21,172476.4,25871.46,198347.86,0.0,2014-04-21,True,7,2014-04-21 09:00:00
927,117287,4,5,786.0,4,1005.0,2014-04-21,288.0,43.2,331.2,0.0,2014-04-21,True,7,2014-04-21 09:00:00
928,117288,4,7,,4,,2014-04-21,0.0,0.0,-3049689.6,0.0,2014-04-21,True,7,2014-04-21 09:00:00
929,117289,7,7,,4,,2014-04-21,0.0,0.0,-987367.46,0.0,2014-04-21,True,7,2014-04-21 09:00:00
930,117452,4,5,787.0,4,1909.0,2014-04-22,535422.0,80313.3,615735.3,0.0,2014-04-28,True,3,2014-04-28 09:00:00
931,117455,7,5,788.0,4,1472.0,2014-04-22,172152.8,25822.92,197975.72,0.0,2014-04-28,True,3,2014-04-28 09:00:00
932,117846,4,5,789.0,4,4803.0,2014-04-23,537132.0,80569.8,617701.8,0.0,2014-04-28,True,3,2014-04-28 09:00:00
933,117849,7,5,790.0,4,1753.0,2014-04-23,173162.0,25974.3,199136.3,0.0,2014-04-28,True,3,2014-04-28 09:00:00
934,118315,4,5,791.0,4,7002.0,2014-04-24,538884.0,80832.6,619716.6,0.0,2014-04-28,True,3,2014-04-28 09:00:00
935,118318,7,5,792.0,4,687.0,2014-04-24,174072.4,26110.86,200183.26,0.0,2014-04-28,True,3,2014-04-28 09:00:00
936,118661,4,5,793.0,4,3263.0,2014-04-25,542664.0,81399.6,624063.6,0.0,2014-04-28,True,3,2014-04-28 09:00:00
937,118664,7,5,794.0,4,9201.0,2014-04-25,177571.2,26635.68,204206.88,0.0,2014-04-28,True,3,2014-04-28 09:00:00
938,119424,4,5,795.0,4,741.0,2014-04-28,546678.0,82001.7,628679.7,0.0,2014-04-28,True,3,2014-04-28 09:00:00
939,119427,7,5,796.0,4,7118.0,2014-04-28,179534.4,26930.16,206464.56,0.0,2014-04-28,True,3,2014-04-28 09:00:00
940,119432,4,5,797.0,4,5115.0,2014-04-28,1602.0,240.3,1842.3,0.0,2014-04-28,True,3,2014-04-28 09:00:00
941,119435,7,5,798.0,4,1820.0,2014-04-28,2276.0,341.4,2617.4,0.0,2014-04-28,True,3,2014-04-28 09:00:00
942,119436,4,7,,4,,2014-04-28,0.0,0.0,-3107739.3,0.0,2014-04-28,True,3,2014-04-28 09:00:00
943,119437,7,7,,4,,2014-04-28,0.0,0.0,-1010584.12,0.0,2014-04-28,True,3,2014-04-28 09:00:00
944,119642,4,5,799.0,4,2246.0,2014-04-29,547776.0,82166.4,629942.4,0.0,2014-05-05,True,19,2014-05-05 09:00:00
945,119645,7,5,800.0,4,9959.0,2014-04-29,181563.6,27234.54,208798.14,0.0,2014-05-05,True,19,2014-05-05 09:00:00
946,119843,4,5,801.0,4,6649.0,2014-04-30,547320.0,82098.0,629418.0,0.0,2014-05-05,True,19,2014-05-05 09:00:00
947,119846,7,5,802.0,4,5574.0,2014-04-30,181547.2,27232.08,208779.28,0.0,2014-05-05,True,19,2014-05-05 09:00:00
948,120189,4,5,803.0,4,2484.0,2014-05-01,547584.0,82137.6,629721.6,0.0,2014-05-05,True,19,2014-05-05 09:00:00
949,120192,7,5,804.0,4,3333.0,2014-05-01,181130.4,27169.56,208299.96,0.0,2014-05-05,True,19,2014-05-05 09:00:00
950,120594,4,5,805.0,4,6635.0,2014-05-02,550800.0,82620.0,633420.0,0.0,2014-05-05,True,19,2014-05-05 09:00:00
951,120597,7,5,806.0,4,5876.0,2014-05-02,182698.8,27404.82,210103.62,0.0,2014-05-05,True,19,2014-05-05 09:00:00
952,121236,4,5,807.0,4,2933.0,2014-05-05,553698.0,83054.7,636752.7,0.0,2014-05-05,True,19,2014-05-05 09:00:00
953,121239,7,5,808.0,4,1961.0,2014-05-05,183812.0,27571.8,211383.8,0.0,2014-05-05,True,19,2014-05-05 09:00:00
954,121244,4,5,809.0,4,5209.0,2014-05-05,5928.0,889.2,6817.2,0.0,2014-05-05,True,19,2014-05-05 09:00:00
955,121247,7,5,810.0,4,4425.0,2014-05-05,1892.0,283.8,2175.8,0.0,2014-05-05,True,19,2014-05-05 09:00:00
956,121248,4,7,,4,,2014-05-05,0.0,0.0,-3166071.9,0.0,2014-05-05,True,19,2014-05-05 09:00:00
957,121249,7,7,,4,,2014-05-05,0.0,0.0,-1049540.6,0.0,2014-05-05,True,19,2014-05-05 09:00:00
958,121655,4,5,811.0,4,4622.0,2014-05-06,561606.0,84240.9,645846.9,0.0,2014-05-12,True,4,2014-05-12 09:00:00
959,121658,7,5,812.0,4,1568.0,2014-05-06,186126.4,27918.96,214045.36,0.0,2014-05-12,True,4,2014-05-12 09:00:00
960,121884,4,5,813.0,4,9770.0,2014-05-07,561870.0,84280.5,646150.5,0.0,2014-05-12,True,4,2014-05-12 09:00:00
961,121887,7,5,814.0,4,6499.0,2014-05-07,186559.6,27983.94,214543.54,0.0,2014-05-12,True,4,2014-05-12 09:00:00
962,122300,4,5,815.0,4,8725.0,2014-05-08,564408.0,84661.2,649069.2,0.0,2014-05-12,True,4,2014-05-12 09:00:00
963,122303,7,5,816.0,4,6023.0,2014-05-08,186834.0,28025.1,214859.1,0.0,2014-05-12,True,4,2014-05-12 09:00:00
964,122714,4,5,817.0,4,4065.0,2014-05-09,566664.0,84999.6,651663.6,0.0,2014-05-12,True,4,2014-05-12 09:00:00
965,122717,7,5,818.0,4,1584.0,2014-05-09,186762.8,28014.42,214777.22,0.0,2014-05-12,True,4,2014-05-12 09:00:00
966,123307,4,5,819.0,4,6009.0,2014-05-12,570078.0,85511.7,655589.7,0.0,2014-05-12,True,4,2014-05-12 09:00:00
967,123310,7,5,820.0,4,1391.0,2014-05-12,186730.0,28009.5,214739.5,0.0,2014-05-12,True,4,2014-05-12 09:00:00
968,123311,4,7,,4,,2014-05-12,0.0,0.0,-3248319.9,0.0,2014-05-12,True,4,2014-05-12 09:00:00
969,123312,7,7,,4,,2014-05-12,0.0,0.0,-1072964.72,0.0,2014-05-12,True,4,2014-05-12 09:00:00
970,123490,4,5,821.0,4,2511.0,2014-05-13,569754.0,85463.1,655217.1,0.0,2014-05-19,True,7,2014-05-19 09:00:00
971,123493,7,5,822.0,4,2604.0,2014-05-13,186582.0,27987.3,214569.3,0.0,2014-05-19,True,7,2014-05-19 09:00:00
972,123675,4,5,823.0,4,844.0,2014-05-14,569790.0,85468.5,655258.5,0.0,2014-05-19,True,7,2014-05-19 09:00:00
973,123678,7,5,824.0,4,4391.0,2014-05-14,186335.2,27950.28,214285.48,0.0,2014-05-19,True,7,2014-05-19 09:00:00
974,124092,4,5,825.0,4,7578.0,2014-05-15,571608.0,85741.2,657349.2,0.0,2014-05-19,True,7,2014-05-19 09:00:00
975,124095,7,5,826.0,4,7042.0,2014-05-15,189472.0,28420.8,217892.8,0.0,2014-05-19,True,7,2014-05-19 09:00:00
976,124570,4,5,827.0,4,9798.0,2014-05-16,574968.0,86245.2,661213.2,0.0,2014-05-19,True,7,2014-05-19 09:00:00
977,124573,7,5,828.0,4,3488.0,2014-05-16,189055.2,28358.28,217413.48,0.0,2014-05-19,True,7,2014-05-19 09:00:00
978,125193,4,5,829.0,4,591.0,2014-05-19,577182.0,86577.3,663759.3,0.0,2014-05-19,True,7,2014-05-19 09:00:00
979,125196,7,5,830.0,4,858.0,2014-05-19,190530.4,28579.56,219109.96,0.0,2014-05-19,True,7,2014-05-19 09:00:00
980,125199,4,5,831.0,4,9797.0,2014-05-19,1764.0,264.6,2028.6,0.0,2014-05-19,True,7,2014-05-19 09:00:00
981,125201,7,5,832.0,4,8868.0,2014-05-19,384.0,57.6,441.6,0.0,2014-05-19,True,7,2014-05-19 09:00:00
982,125202,4,7,,4,,2014-05-19,0.0,0.0,-3294825.9,0.0,2014-05-19,True,7,2014-05-19 09:00:00
983,125203,7,7,,4,,2014-05-19,0.0,0.0,-1083712.62,0.0,2014-05-19,True,7,2014-05-19 09:00:00
984,125645,4,5,833.0,4,6460.0,2014-05-20,582594.0,87389.1,669983.1,0.0,2014-05-26,True,9,2014-05-26 09:00:00
985,125648,7,5,834.0,4,243.0,2014-05-20,192280.0,28842.0,221122.0,0.0,2014-05-26,True,9,2014-05-26 09:00:00
986,125918,4,5,835.0,4,7676.0,2014-05-21,583338.0,87500.7,670838.7,0.0,2014-05-26,True,9,2014-05-26 09:00:00
987,125921,7,5,836.0,4,5756.0,2014-05-21,192016.8,28802.52,220819.32,0.0,2014-05-26,True,9,2014-05-26 09:00:00
988,126162,4,5,837.0,4,6846.0,2014-05-22,587394.0,88109.1,675503.1,0.0,2014-05-26,True,9,2014-05-26 09:00:00
989,126166,7,5,838.0,4,468.0,2014-05-22,192530.0,28879.5,221409.5,0.0,2014-05-26,True,9,2014-05-26 09:00:00
990,126456,4,5,839.0,4,9529.0,2014-05-23,588246.0,88236.9,676482.9,0.0,2014-05-26,True,9,2014-05-26 09:00:00
991,126460,7,5,840.0,4,4502.0,2014-05-23,192398.2,28859.73,221257.93,0.0,2014-05-26,True,9,2014-05-26 09:00:00
992,126818,4,5,841.0,4,5952.0,2014-05-26,587418.0,88112.7,675530.7,0.0,2014-05-26,True,9,2014-05-26 09:00:00
993,126822,7,5,842.0,4,7434.0,2014-05-26,193653.9,29048.09,222701.99,0.0,2014-05-26,True,9,2014-05-26 09:00:00
994,126825,4,5,843.0,4,2609.0,2014-05-26,1968.0,295.2,2263.2,0.0,2014-05-26,True,9,2014-05-26 09:00:00
995,126826,4,7,,4,,2014-05-26,0.0,0.0,-3370601.7,0.0,2014-05-26,True,9,2014-05-26 09:00:00
996,126827,7,7,,4,,2014-05-26,0.0,0.0,-1107310.74,0.0,2014-05-26,True,9,2014-05-26 09:00:00
997,127185,4,5,844.0,4,7193.0,2014-05-27,589008.0,88351.2,677359.2,0.0,2014-06-02,True,15,2014-06-02 09:00:00
998,127189,7,5,845.0,4,4150.0,2014-05-27,193858.2,29078.73,222936.93,0.0,2014-06-02,True,15,2014-06-02 09:00:00
999,127478,4,5,846.0,4,1991.0,2014-05-28,591084.0,88662.6,679746.6,0.0,2014-06-02,True,15,2014-06-02 09:00:00
1000,127482,7,5,847.0,4,3687.0,2014-05-28,194225.7,29133.86,223359.56,0.0,2014-06-02,True,15,2014-06-02 09:00:00
1001,127835,4,5,848.0,4,8013.0,2014-05-29,593010.0,88951.5,681961.5,0.0,2014-06-02,True,15,2014-06-02 09:00:00
1002,127839,7,5,849.0,4,5653.0,2014-05-29,197537.9,29630.69,227168.59,0.0,2014-06-02,True,15,2014-06-02 09:00:00
1003,128322,4,5,850.0,4,3680.0,2014-05-30,597258.0,89588.7,686846.7,0.0,2014-06-02,True,15,2014-06-02 09:00:00
1004,128326,7,5,851.0,4,7380.0,2014-05-30,197477.8,29621.67,227099.47,0.0,2014-06-02,True,15,2014-06-02 09:00:00
1005,128894,4,5,852.0,4,1119.0,2014-06-02,598734.0,89810.1,688544.1,0.0,2014-06-02,True,15,2014-06-02 09:00:00
1006,128898,7,5,853.0,4,3298.0,2014-06-02,199079.3,29861.9,228941.2,0.0,2014-06-02,True,15,2014-06-02 09:00:00
1007,128901,4,5,854.0,4,7369.0,2014-06-02,654.0,98.1,752.1,0.0,2014-06-02,True,15,2014-06-02 09:00:00
1008,128903,7,5,855.0,4,7684.0,2014-06-02,307.2,46.08,353.28,0.0,2014-06-02,True,15,2014-06-02 09:00:00
1009,128904,4,7,,4,,2014-06-02,0.0,0.0,-3415210.2,0.0,2014-06-02,True,15,2014-06-02 09:00:00
1010,128905,7,7,,4,,2014-06-02,0.0,0.0,-1129859.03,0.0,2014-06-02,True,15,2014-06-02 09:00:00
1011,129353,4,5,856.0,4,7899.0,2014-06-03,602028.0,90304.2,692332.2,0.0,2014-06-09,True,19,2014-06-09 09:00:00
1012,129357,7,5,857.0,4,4624.0,2014-06-03,201022.2,30153.33,231175.53,0.0,2014-06-09,True,19,2014-06-09 09:00:00
1013,129609,4,5,858.0,4,9617.0,2014-06-04,602052.0,90307.8,692359.8,0.0,2014-06-09,True,19,2014-06-09 09:00:00
1014,129613,7,5,859.0,4,4398.0,2014-06-04,200654.9,30098.24,230753.14,0.0,2014-06-09,True,19,2014-06-09 09:00:00
1015,129988,4,5,860.0,4,7236.0,2014-06-05,602574.0,90386.1,692960.1,0.0,2014-06-09,True,19,2014-06-09 09:00:00
1016,129992,7,5,861.0,4,3379.0,2014-06-05,206205.6,30930.84,237136.44,0.0,2014-06-09,True,19,2014-06-09 09:00:00
1017,130465,4,5,862.0,4,2185.0,2014-06-06,606624.0,90993.6,697617.6,0.0,2014-06-09,True,19,2014-06-09 09:00:00
1018,130469,7,5,863.0,4,8595.0,2014-06-06,209038.8,31355.82,240394.62,0.0,2014-06-09,True,19,2014-06-09 09:00:00
1019,131131,4,5,864.0,4,3769.0,2014-06-09,610098.0,91514.7,701612.7,0.0,2014-06-09,True,19,2014-06-09 09:00:00
1020,131135,7,5,865.0,4,985.0,2014-06-09,212875.1,31931.27,244806.37,0.0,2014-06-09,True,19,2014-06-09 09:00:00
1021,131138,4,5,866.0,4,2571.0,2014-06-09,510.0,76.5,586.5,0.0,2014-06-09,True,19,2014-06-09 09:00:00
1022,131139,4,7,,4,,2014-06-09,0.0,0.0,-3477468.9,0.0,2014-06-09,True,19,2014-06-09 09:00:00
1023,131140,7,7,,4,,2014-06-09,0.0,0.0,-1184266.1,0.0,2014-06-09,True,19,2014-06-09 09:00:00
1024,131506,4,5,867.0,4,1186.0,2014-06-10,610152.0,91522.8,701674.8,0.0,2014-06-16,True,19,2014-06-16 09:00:00
1025,131510,7,5,868.0,4,4669.0,2014-06-10,211948.5,31792.28,243740.78,0.0,2014-06-16,True,19,2014-06-16 09:00:00
1026,131869,4,5,869.0,4,3284.0,2014-06-11,612372.0,91855.8,704227.8,0.0,2014-06-16,True,19,2014-06-16 09:00:00
1027,131873,7,5,870.0,4,9272.0,2014-06-11,212749.2,31912.38,244661.58,0.0,2014-06-16,True,19,2014-06-16 09:00:00
1028,132232,4,5,871.0,4,3559.0,2014-06-12,612282.0,91842.3,704124.3,0.0,2014-06-16,True,19,2014-06-16 09:00:00
1029,132236,7,5,872.0,4,8705.0,2014-06-12,215589.9,32338.49,247928.39,0.0,2014-06-16,True,19,2014-06-16 09:00:00
1030,132634,4,5,873.0,4,3514.0,2014-06-13,618222.0,92733.3,710955.3,0.0,2014-06-16,True,19,2014-06-16 09:00:00
1031,132638,7,5,874.0,4,3318.0,2014-06-13,215145.8,32271.87,247417.67,0.0,2014-06-16,True,19,2014-06-16 09:00:00
1032,133242,4,5,875.0,4,9990.0,2014-06-16,620466.0,93069.9,713535.9,0.0,2014-06-16,True,19,2014-06-16 09:00:00
1033,133246,7,5,876.0,4,8530.0,2014-06-16,216008.5,32401.28,248409.78,0.0,2014-06-16,True,19,2014-06-16 09:00:00
1034,133250,4,5,877.0,4,7749.0,2014-06-16,1734.0,260.1,1994.1,0.0,2014-06-16,True,19,2014-06-16 09:00:00
1035,133253,7,5,878.0,4,6246.0,2014-06-16,1645.2,246.78,1891.98,0.0,2014-06-16,True,19,2014-06-16 09:00:00
1036,133254,4,7,,4,,2014-06-16,0.0,0.0,-3536512.2,0.0,2014-06-16,True,19,2014-06-16 09:00:00
1037,133255,7,7,,4,,2014-06-16,0.0,0.0,-1234050.18,0.0,2014-06-16,True,19,2014-06-16 09:00:00
1038,133522,4,5,879.0,4,752.0,2014-06-17,622794.0,93419.1,716213.1,0.0,2014-06-23,True,14,2014-06-23 09:00:00
1039,133526,7,5,880.0,4,3791.0,2014-06-17,218216.9,32732.54,250949.44,0.0,2014-06-23,True,14,2014-06-23 09:00:00
1040,133844,4,5,881.0,4,1921.0,2014-06-18,622638.0,93395.7,716033.7,0.0,2014-06-23,True,14,2014-06-23 09:00:00
1041,133848,7,5,882.0,4,8690.0,2014-06-18,219383.3,32907.5,252290.8,0.0,2014-06-23,True,14,2014-06-23 09:00:00
1042,134191,4,5,883.0,4,7243.0,2014-06-19,625284.0,93792.6,719076.6,0.0,2014-06-23,True,14,2014-06-23 09:00:00
1043,134195,7,5,884.0,4,498.0,2014-06-19,219986.8,32998.02,252984.82,0.0,2014-06-23,True,14,2014-06-23 09:00:00
1044,134550,4,5,885.0,4,5746.0,2014-06-20,626712.0,94006.8,720718.8,0.0,2014-06-23,True,14,2014-06-23 09:00:00
1045,134554,7,5,886.0,4,5356.0,2014-06-20,219773.1,32965.97,252739.07,0.0,2014-06-23,True,14,2014-06-23 09:00:00
1046,135146,4,5,887.0,4,4960.0,2014-06-23,627144.0,94071.6,721215.6,0.0,2014-06-23,True,14,2014-06-23 09:00:00
1047,135150,7,5,888.0,4,2250.0,2014-06-23,219498.8,32924.82,252423.62,0.0,2014-06-23,True,14,2014-06-23 09:00:00
1048,135152,7,5,889.0,4,2154.0,2014-06-23,190.0,28.5,218.5,0.0,2014-06-23,True,14,2014-06-23 09:00:00
1049,135153,4,7,,4,,2014-06-23,0.0,0.0,-3593257.8,0.0,2014-06-23,True,14,2014-06-23 09:00:00
1050,135154,7,7,,4,,2014-06-23,0.0,0.0,-1261606.25,0.0,2014-06-23,True,14,2014-06-23 09:00:00
1051,135502,4,5,890.0,4,5647.0,2014-06-24,628596.0,94289.4,722885.4,0.0,2014-06-30,True,6,2014-06-30 09:00:00
1052,135506,7,5,891.0,4,6475.0,2014-06-24,221059.7,33158.96,254218.66,0.0,2014-06-30,True,6,2014-06-30 09:00:00
1053,135950,4,5,892.0,4,4285.0,2014-06-25,632232.0,94834.8,727066.8,0.0,2014-06-30,True,6,2014-06-30 09:00:00
1054,135954,7,5,893.0,4,9128.0,2014-06-25,224008.3,33601.25,257609.55,0.0,2014-06-30,True,6,2014-06-30 09:00:00
1055,136260,4,5,894.0,4,9099.0,2014-06-26,633708.0,95056.2,728764.2,0.0,2014-06-30,True,6,2014-06-30 09:00:00
1056,136264,7,5,895.0,4,7395.0,2014-06-26,225174.0,33776.1,258950.1,0.0,2014-06-30,True,6,2014-06-30 09:00:00
1057,136643,4,5,896.0,4,2095.0,2014-06-27,637410.0,95611.5,733021.5,0.0,2014-06-30,True,6,2014-06-30 09:00:00
1058,136647,7,5,897.0,4,4954.0,2014-06-27,226524.7,33978.71,260503.41,0.0,2014-06-30,True,6,2014-06-30 09:00:00
1059,137181,4,5,898.0,4,7855.0,2014-06-30,641634.0,96245.1,737879.1,0.0,2014-06-30,True,6,2014-06-30 09:00:00
1060,137185,7,5,899.0,4,6743.0,2014-06-30,226914.2,34037.13,260951.33,0.0,2014-06-30,True,6,2014-06-30 09:00:00
1061,137189,4,5,900.0,4,3811.0,2014-06-30,2904.0,435.6,3339.6,0.0,2014-06-30,True,6,2014-06-30 09:00:00
1062,137190,4,7,,4,,2014-06-30,0.0,0.0,-3652956.6,0.0,2014-06-30,True,6,2014-06-30 09:00:00
1063,137191,7,7,,4,,2014-06-30,0.0,0.0,-1292233.05,0.0,2014-06-30,True,6,2014-06-30 09:00:00
1064,137390,4,5,901.0,4,6255.0,2014-07-01,644934.0,96740.1,741674.1,0.0,2014-07-07,True,8,2014-07-07 09:00:00
1065,137394,7,5,902.0,4,1919.0,2014-07-01,226026.0,33903.9,259929.9,0.0,2014-07-07,True,8,2014-07-07 09:00:00
1066,137657,4,5,903.0,4,6248.0,2014-07-02,644526.0,96678.9,741204.9,0.0,2014-07-07,True,8,2014-07-07 09:00:00
1067,137661,7,5,904.0,4,2161.0,2014-07-02,225799.2,33869.88,259669.08,0.0,2014-07-07,True,8,2014-07-07 09:00:00
1068,137917,4,5,905.0,4,6694.0,2014-07-03,647100.0,97065.0,744165.0,0.0,2014-07-07,True,8,2014-07-07 09:00:00
1069,137921,7,5,906.0,4,6369.0,2014-07-03,227299.2,34094.88,261394.08,0.0,2014-07-07,True,8,2014-07-07 09:00:00
1070,138382,4,5,907.0,4,1125.0,2014-07-04,649854.0,97478.1,747332.1,0.0,2014-07-07,True,8,2014-07-07 09:00:00
1071,138386,7,5,908.0,4,4800.0,2014-07-04,231791.9,34768.79,266560.69,0.0,2014-07-07,True,8,2014-07-07 09:00:00
1072,139016,4,5,909.0,4,6515.0,2014-07-07,653106.0,97965.9,751071.9,0.0,2014-07-07,True,8,2014-07-07 09:00:00
1073,139020,7,5,910.0,4,325.0,2014-07-07,233481.0,35022.15,268503.15,0.0,2014-07-07,True,8,2014-07-07 09:00:00
1074,139025,4,5,911.0,4,4918.0,2014-07-07,3750.0,562.5,4312.5,0.0,2014-07-07,True,8,2014-07-07 09:00:00
1075,139026,4,7,,4,,2014-07-07,0.0,0.0,-3729760.5,0.0,2014-07-07,True,8,2014-07-07 09:00:00
1076,139027,7,7,,4,,2014-07-07,0.0,0.0,-1316056.9,0.0,2014-07-07,True,8,2014-07-07 09:00:00
1077,139381,4,5,912.0,4,7663.0,2014-07-08,656340.0,98451.0,754791.0,0.0,2014-07-14,True,10,2014-07-14 09:00:00
1078,139385,7,5,913.0,4,7189.0,2014-07-08,233345.7,35001.86,268347.56,0.0,2014-07-14,True,10,2014-07-14 09:00:00
1079,139775,4,5,914.0,4,7485.0,2014-07-09,658326.0,98748.9,757074.9,0.0,2014-07-14,True,10,2014-07-14 09:00:00
1080,139779,7,5,915.0,4,5323.0,2014-07-09,233850.4,35077.56,268927.96,0.0,2014-07-14,True,10,2014-07-14 09:00:00
1081,140135,4,5,916.0,4,174.0,2014-07-10,658986.0,98847.9,757833.9,0.0,2014-07-14,True,10,2014-07-14 09:00:00
1082,140139,7,5,917.0,4,1076.0,2014-07-10,233912.6,35086.89,268999.49,0.0,2014-07-14,True,10,2014-07-14 09:00:00
1083,140376,4,5,918.0,4,9378.0,2014-07-11,660144.0,99021.6,759165.6,0.0,2014-07-14,True,10,2014-07-14 09:00:00
1084,140380,7,5,919.0,4,9451.0,2014-07-11,233523.3,35028.5,268551.8,0.0,2014-07-14,True,10,2014-07-14 09:00:00
1085,141028,4,5,920.0,4,5995.0,2014-07-14,663276.0,99491.4,762767.4,0.0,2014-07-14,True,10,2014-07-14 09:00:00
1086,141032,7,5,921.0,4,1785.0,2014-07-14,233861.6,35079.24,268940.84,0.0,2014-07-14,True,10,2014-07-14 09:00:00
1087,141038,4,5,922.0,4,6254.0,2014-07-14,3576.0,536.4,4112.4,0.0,2014-07-14,True,10,2014-07-14 09:00:00
1088,141039,4,7,,4,,2014-07-14,0.0,0.0,-3795745.2,0.0,2014-07-14,True,10,2014-07-14 09:00:00
1089,141040,7,7,,4,,2014-07-14,0.0,0.0,-1343767.65,0.0,2014-07-14,True,10,2014-07-14 09:00:00
1090,141403,4,5,923.0,4,6635.0,2014-07-15,669990.0,100498.5,770488.5,0.0,2014-07-21,True,20,2014-07-21 09:00:00
1091,141407,7,5,924.0,4,9667.0,2014-07-15,235174.1,35276.12,270450.22,0.0,2014-07-21,True,20,2014-07-21 09:00:00
1092,141849,4,5,925.0,4,2900.0,2014-07-16,673050.0,100957.5,774007.5,0.0,2014-07-21,True,20,2014-07-21 09:00:00
